key,message,link,reason,action
CAUAJM_E_60354,The provided CA Workload Automation AE release level \,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60295.html,The provided release level is either incorrect or not in a proper format.,"Provide the release level in the \""Major.Minor.Revision.Maintenance\ format""."""
CAUAJM_E_60356,Phase {0} failed,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60356.html,The user may not have the registry access permissions,
CAUAJM_E_60360,Unable to authenticate when an empty value is specified for the user name. Command aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60360.html,Authentication completes only when a valid user name and password combination is specified.,Specify a valid user name when you re-issue the command.
CAUAJM_E_60370,Failed to read job profile <{0}>,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60370.html,The user may not have the registry access permissions,
CAUAJM_E_60371,Failed to create file <{0}>,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60371.html,WriteFile API failed,
CAUAJM_E_60372,Failed to write job profile <{0}> to file <{1}>,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60372.html,WriteFile API failed,
CAUAJM_E_60379,Error creating shared security policies:,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60379.html,An error occurred creating shared security policies.,Please review any subsequent messages for an indication of the problem.
CAUAJM_E_60386,Merge failed,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60386.html,The user may not have the registry access permissions.,
CAUAJM_E_60387:,Deployment failed ,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60387.html,The user may not have write permissions on the file.,
CAUAJM_E_60388,One or more sendevent commands have Invalid parameters specified.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60388.html,Invalid parameters were passed to program.,Specify valid parameters.
CAUAJM_E_60394,Error encountered while adding trusted domain.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60394.html,Error encountered while adding trusted domain.,
CAUAJM_E_60396,Error encountered while removing trusted domain.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60396.html,Error encountered while removing trusted domain.,
CAUAJM_E_60397,The unauthenticated mode is already set to {0}. Request aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60397.html,The unauthenticated mode is already set. The request will be aborted.,Pick another unauthenticated user mode that has not been set.
CAUAJM_E_60400,Required parameter {0} or {1} missing. Command aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60400.html,The combination of user authentication parameters is incomplete or incorrect.,Specify the missing parameter when you re-issue the command. Ensure that you specify the -pw parameter or the -pwx parameter but not both parameters.
CAUAJM_E_60401,Unable to complete authentication when parameters {0} and {1} are specified. Command aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60401.html,Authentication completes only when a valid user name and password combination is specified.,"Specify a valid password when you re-issue the command. Ensure that you specify either the -pw parameter or the -pwx parameter, but not both parameters. Use -pwx for encrypted passwords and -pw for non-encrypted passwords."
CAUAJM_E_60403,You do not have administrative rights to delete user <{0}>. A password or security code is required.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60403.html,You do not have administrative rights to delete user. A password or security code is required.,
CAUAJM_E_60407,The provided security code is not valid.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60407.html,The provided security code is not valid.,Enter a valid security code.
CAUAJM_E_60408,,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60408.html,,
CAUAJM_E_60411,The security code exceeds {0} characters in length.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60411.html,The security code exceeds the maximum character length limit.,Specify a security code within the character limit.
CAUAJM_E_60412,The security code contains an illegal character.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60412.html,The security code contains an illegal character.,Specify a valid value.
CAUAJM_E_60413,Confirmation of security code failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60413.html,Confirmation of security code failed.,Re-enter the security code.
CAUAJM_E_60414,Unable to encrypt the security code.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60414.html,Unable to encrypt the security code.,Provide another security code.
CAUAJM_E_60419,User change key credentials aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60419.html,User change key credentials aborted.,Retry.
CAUAJM_E_60421,The option {0} or {1} is not applicable for user {2}. Change aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60421.html,The option is not applicable for this type of user.,Use the appropriate option. 
CAUAJM_E_60422,The option {0} is not applicable for user {2}. Delete aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60422.html,The option is not applicable for this type of user.,Use an appropriate option.
CAUAJM_E_60424,Invalid value specified.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60424.html,Not a valid credential type.,Specify a valid credential type.
CAUAJM_E_60430,File system error. The path <{0}> is not a file.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60430.html,The specified path is not a file.,Specify the path with the file name.
CAUAJM_E_60431,File system error. The file <{0}> is empty.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60431.html,The specified file doesnot contain any data.,Specify the file holding the keyfile content.
CAUAJM_E_60432,The {0} application server is running at a version that does not support this operation.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60432.html,The application server is running at a version that does not support this operation.,Upgrade the application server to the latest supported version.
CAUAJM_E_60434,User {0} credential information is corrupted. Request aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60434.html,The request will be aborted. ,Contact CA Technologies Technical Support.
CAUAJM_E_60435,User {0} or the attribute {1} for the user do not exist. Request aborted.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60435.html,This user does not exist. The request will be aborted.,
CAUAJM_E_60443,,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-60443.html,,
